Date,X57E.MI
2008-09-25,150.13999938964844
2008-09-26,150.86000061035156
2008-09-29,152.0399932861328
2008-09-30,151.5500030517578
2008-10-01,151.88999938964844
2008-10-02,152.49000549316406
2008-10-03,152.86000061035156
2008-10-06,154.30999755859375
2008-10-07,153.97999572753906
2008-10-08,153.9499969482422
2008-10-09,153.24000549316406
2008-10-10,152.94000244140625
2008-10-13,151.80999755859375
2008-10-14,151.5399932861328
2008-10-15,152.19000244140625
2008-10-16,152.5
2008-10-17,153.0500030517578
2008-10-20,153.52999877929688
2008-10-21,153.94000244140625
2008-10-22,154.8000030517578
2008-10-23,154.82000732421875
2008-10-24,155.52999877929688
2008-10-27,155.57000732421875
2008-10-28,155.38999938964844
2008-10-29,155.33999633789062
2008-10-30,155.1699981689453
2008-10-31,154.22999572753906
2008-11-03,154.38999938964844
2008-11-04,154.5800018310547
2008-11-05,155.35000610351562
2008-11-06,156.25
2008-11-07,156.58999633789062
2008-11-10,156.5
2008-11-11,157.1199951171875
2008-11-12,157.3000030517578
2008-11-13,157.3300018310547
2008-11-14,157.4499969482422
2008-11-17,157.5500030517578
2008-11-18,157.5500030517578
2008-11-19,157.83999633789062
2008-11-20,158.85000610351562
2008-11-21,159.10000610351562
2008-11-24,158.1699981689453
2008-11-25,158.33999633789062
2008-11-26,159.0800018310547
2008-11-27,159.0800018310547
2008-11-28,159.1199951171875
2008-12-01,159.60000610351562
2008-12-02,159.9199981689453
2008-12-03,160.19000244140625
2008-12-04,160.9600067138672
2008-12-05,160.24000549316406
2008-12-08,158.27999877929688
2008-12-09,157.85000610351562
2008-12-10,158.14999389648438
2008-12-11,158.25
2008-12-12,158.5
2008-12-15,157.92999267578125
2008-12-16,158.1699981689453
2008-12-17,159.55999755859375
2008-12-18,159.4199981689453
2008-12-19,159.66000366210938
2008-12-22,160.41000366210938
2008-12-23,160.6999969482422
2008-12-29,161.22000122070312
2008-12-30,160.8000030517578
2009-01-02,161.13999938964844
2009-01-05,160.8300018310547
2009-01-06,160.0800018310547
2009-01-07,160.27000427246094
2009-01-08,160.7899932861328
2009-01-09,161.36000061035156
2009-01-12,161.47000122070312
2009-01-13,161.4499969482422
2009-01-14,161.99000549316406
2009-01-15,161.86000061035156
2009-01-16,161.3699951171875
2009-01-19,160.80999755859375
2009-01-20,160.99000549316406
2009-01-21,160.4600067138672
2009-01-22,160.3800048828125
2009-01-23,158.8300018310547
2009-01-26,157.85000610351562
2009-01-27,158.39999389648438
2009-01-28,159.24000549316406
2009-01-29,159.61000061035156
2009-01-30,159.69000244140625
2009-02-02,160.32000732421875
2009-02-03,159.92999267578125
2009-02-04,160.27999877929688
2009-02-05,160.69000244140625
2009-02-06,160.67999267578125
2009-02-09,160.5500030517578
2009-02-10,160.75
2009-02-11,161.75
2009-02-12,162.0800018310547
2009-02-13,161.6699981689453
2009-02-16,161.92999267578125
2009-02-17,162.36000061035156
2009-02-18,162.0800018310547
2009-02-19,161.35000610351562
2009-02-20,162.08999633789062
2009-02-23,162.24000549316406
2009-02-24,162.47999572753906
2009-02-25,162.64999389648438
2009-02-26,161.42999267578125
2009-02-27,161.57000732421875
2009-03-02,162.36000061035156
2009-03-03,162.5500030517578
2009-03-04,162.07000732421875
2009-03-05,162.67999267578125
2009-03-06,163.05999755859375
2009-03-09,162.52999877929688
2009-03-10,161.8800048828125
2009-03-11,161.74000549316406
2009-03-12,162.16000366210938
2009-03-13,162.1199951171875
2009-03-16,161.74000549316406
2009-03-17,161.47999572753906
2009-03-18,161.30999755859375
2009-03-19,162.30999755859375
2009-03-20,163.2100067138672
2009-03-23,162.99000549316406
2009-03-24,162.27999877929688
2009-03-25,162.3800048828125
2009-03-26,162.5800018310547
2009-03-27,163.22999572753906
2009-03-30,163.4499969482422
2009-03-31,163.52999877929688
2009-04-01,163.7100067138672
2009-04-02,162.3800048828125
2009-04-03,162.3000030517578
2009-04-06,162.5800018310547
2009-04-07,162.6999969482422
2009-04-08,162.82000732421875
2009-04-09,162.5399932861328
2009-04-14,163.11000061035156
2009-04-15,163.83999633789062
2009-04-16,163.67999267578125
2009-04-17,163.57000732421875
2009-04-20,163.85000610351562
2009-04-21,163.6999969482422
2009-04-22,163.3000030517578
2009-04-23,163.57000732421875
2009-04-24,163.8800048828125
2009-04-27,164.3300018310547
2009-04-28,164.4199981689453
2009-04-29,164.4499969482422
2009-04-30,164.4499969482422
2009-05-04,163.99000549316406
2009-05-05,164.25999450683594
2009-05-06,164.8000030517578
2009-05-07,164.10000610351562
2009-05-08,164.0399932861328
2009-05-11,164.4600067138672
2009-05-12,164.22000122070312
2009-05-13,164.88999938964844
2009-05-14,164.75999450683594
